id,domain,language,query_text,translated_text,expected_match_id,generated_by
query_1076,human,Yoruba,"Mo n ṣè ìgbà gbogbo, ẹnu mi sì ti gbẹ.","I'm having frequent loose stools, and my mouth has become dry.",human_007,gemma-4-31b-it
query_1077,human,Yoruba,"Ọmọ mi n ṣè bí omi, ó sì rẹ mọ́, kò lọ sí ibikibi.","My child is passing stools like water, and they are very lethargic, not moving at all.",human_007,gemma-4-31b-it
query_1078,human,Yoruba,"Inú mi n gbà mí, mo sì rí i pé iye tí mo nà kò pọ̀ mọ́.","My stomach is cramping, and I see that the amount I urinate is no longer much.",human_007,gemma-4-31b-it
query_1079,human,Yoruba,"Ojú ọmọ mi ti wọ̀ sínú, ó sì n ṣè ìgbà gbogbo.","My child's eyes have sunken in, and they are having frequent loose stools.",human_007,gemma-4-31b-it
query_1080,human,Yoruba,"Mo n lọ sí toilet ní gbogbo ìgbà, ẹnu mi gbẹ, inú mi sì n rọ̀ mí.","I'm going to the toilet all the time, my mouth is dry, and my stomach is cramping.",human_007,gemma-4-31b-it
query_1081,human,Hausa,"Ina jin cikina yana ciwo, sannan kashin nan na zuba kamar ruwa.","My stomach is hurting, and my stool is coming out like water.",human_007,gemma-4-31b-it
query_1082,human,Hausa,"Na riga na je ban daki sau da yawa, bakina ma ya bushe sosai.","I have gone to the toilet many times, and my mouth is very dry.",human_007,gemma-4-31b-it
query_1083,human,Hausa,"Cikina yana miniatures, kuma ban yi fitsari sosai ba tun safe.","My stomach is cramping, and I haven't urinated much since morning.",human_007,gemma-4-31b-it
query_1084,human,Hausa,"Yaron nan ya yi kasala sosai, idanunsa ma sun shiga ciki.","This child is very lethargic, and his eyes have sunken in.",human_007,gemma-4-31b-it
query_1085,human,Hausa,"Kashin nan na zuba ruwa-ruwa, ina jin bakina ya bushe, fitsarina ma ya ragu.","My stool is very watery, I feel my mouth is dry, and my urination has decreased.",human_007,gemma-4-31b-it
query_1086,human,Hausa,"Yarinya tana zubar da ruwa a ban daki, sannan ta yi kasala sosai.","The girl is passing water in her stool, and she has become very lethargic.",human_007,gemma-4-31b-it
query_1087,human,Hausa,"Ina jin ciwo a cikin cikina, kashin ma ya zama kamar ruwa.","I feel pain inside my stomach, and the stool has become like water.",human_007,gemma-4-31b-it
query_1088,human,Hausa,"Ina jin bakina ya bushe sosai, kuma ban yi fitsari ba tun jimawa.","I feel my mouth is very dry, and I haven't urinated in a long while.",human_007,gemma-4-31b-it
query_1089,human,Igbo,"Afọ na-agba m, m na-agba mmiri ugwu ugwu.",My stomach is cramping and I am passing watery stools frequently.,human_007,gemma-4-31b-it
query_1090,human,Igbo,"Onụ m dị nkụ, anaghị m azi mmiri, m na-agba mmiri ugwu ugwu.","My mouth is dry, I am not urinating much, and I am passing watery stools frequently.",human_007,gemma-4-31b-it
query_1091,human,Igbo,"Nwa m anaghị emepe anya, anya ya agbabaala, ọ na-agba mmiri.","My child is lethargic, his eyes are sunken, and he is passing watery stools.",human_007,gemma-4-31b-it
query_1092,human,Igbo,"Afọ na-agba m nche, m na-agba mmiri n'ụzọ na-atụghị anya.",My stomach is gripping me and I am passing watery stools unexpectedly.,human_007,gemma-4-31b-it
query_1093,human,Igbo,"Nwa a anọghị ike, ọ na-anọ naanị n'ụra, ọ na-agba mmiri ugwu ugwu.","This child has no strength, he is just sleeping, and he is passing watery stools frequently.",human_007,gemma-4-31b-it
query_1094,human,Igbo,"M na-agba mmiri, afọ m na-agba m, onụ m akụla nkụ.","I am passing watery stools, my stomach is cramping, and my mouth has become dry.",human_007,gemma-4-31b-it
query_1095,human,Igbo,"Anya nwa m agbabaala, ọ na-azi mmiri obere obere.",My child's eyes have sunken and he is urinating very little.,human_007,gemma-4-31b-it
query_1096,human,Igbo,"Afọ m na-agba m, m na-agba mmiri ugwu ugwu n'ụlọ ịsa ahụ.",My stomach is cramping and I am going to the toilet frequently with watery stools.,human_007,gemma-4-31b-it
query_1097,human,Nigerian Pidgin,My belle dey run well well and e dey twist me.,My stomach is running a lot and it is cramping.,human_007,gemma-4-31b-it
query_1098,human,Nigerian Pidgin,"I don go toilet too much today, na water I dey pass, and my mouth dry.","I have gone to the toilet too many times today, I am passing water, and my mouth is dry.",human_007,gemma-4-31b-it
query_1099,human,Nigerian Pidgin,"My pikin no get strength again, and their eyes don sink inside.","My child has no strength left, and their eyes have sunken.",human_007,gemma-4-31b-it
query_1100,human,Nigerian Pidgin,"I no dey pee as I dey do before, and my belle dey catch me.","I am not urinating as I usually do, and my stomach is cramping.",human_007,gemma-4-31b-it
query_1101,human,Nigerian Pidgin,"The pikin belle dey run, e just dey sleep, no energy.","The child's stomach is running, they are just sleeping, and have no energy.",human_007,gemma-4-31b-it
query_1102,human,Nigerian Pidgin,My stomach just dey flow like water and the pain for my belle too much.,My stomach is just flowing like water and the pain in my stomach is too much.,human_007,gemma-4-31b-it
query_1103,human,Nigerian Pidgin,"I no fit stop going toilet, and I notice say I no dey urinate well.","I can't stop going to the toilet, and I noticed that I am not urinating well.",human_007,gemma-4-31b-it
query_1104,human,Nigerian Pidgin,"My pikin eyes don sink, and the thing wey e dey pass for toilet just be like water.","My child's eyes have sunken, and the stool they are passing is just like water.",human_007,gemma-4-31b-it
query_1105,human,English,"My stomach is running seriously, and I have this twisting pain in my belle.","My stomach is running seriously, and I have this twisting pain in my stomach.",human_007,gemma-4-31b-it
query_1106,human,English,"I dey go toilet every small time, the thing just be like water. My mouth dry and I no dey pee as I usually do.","I'm going to the toilet every little while, and it's just like water. My mouth is dry and I'm not urinating as I usually do.",human_007,gemma-4-31b-it
query_1107,human,English,I'm having very watery stools and my stomach is cramping.,I'm having very watery stools and my stomach is cramping.,human_007,gemma-4-31b-it
query_1108,human,English,"My pikin no get strength again, and him eyes just sink inside. He’s also passing water every few minutes.","My child has no strength left, and his eyes have sunken. He is also passing watery stools every few minutes.",human_007,gemma-4-31b-it
query_1109,human,English,My stomach is turning and I can't stop going to the toilet. I feel very dry in my mouth and I'm hardly urinating.,My stomach is turning and I can't stop going to the toilet. I feel very dry in my mouth and I'm hardly urinating.,human_007,gemma-4-31b-it
query_1110,human,English,This baby belle dey run and he’s too weak to move. His eyes don sink and he no dey pee well.,This baby's stomach is running and he is too weak to move. His eyes have sunken and he isn't urinating well.,human_007,gemma-4-31b-it
query_1111,human,English,"I have loose, watery stools and my belly is cramping. I noticed I'm not urinating much and my mouth is dry.","I have loose, watery stools and my belly is cramping. I noticed I'm not urinating much and my mouth is dry.",human_007,gemma-4-31b-it
query_1112,human,English,My belle dey twist me and I dey pass water for toilet. I don stop to pee well and my mouth dry.,My stomach is twisting and I'm passing water in the toilet. I've stopped urinating well and my mouth is dry.,human_007,gemma-4-31b-it
query_1113,human,Yoruba,"Mo bẹrẹ si ni l'iba diẹ-diẹ, ara mi o si le mọ, orí mi na n fo mi.","I started getting a fever slowly, my body is no longer strong, and my head is aching.",human_008,gemma-4-31b-it
query_1114,human,Yoruba,"Mo n bọ́, mo si n ṣíṣẹ́, iba si n jẹ mi.","I am vomiting and having diarrhea, and I have a fever.",human_008,gemma-4-31b-it
query_1115,human,Yoruba,"Ọkan mi n sun, àyà mi na n rọ mi, gbogbo ara mi si n rí bíi pé ó rẹ.","My throat is sore, my chest is aching, and my whole body feels exhausted.",human_008,gemma-4-31b-it
query_1116,human,Yoruba,"Ojú mi n búdó, orí mi n fo mi, mo si ni iba ti o n pọjú.","My face is swelling, my head is aching, and I have a fever that is increasing.",human_008,gemma-4-31b-it
query_1117,human,Yoruba,"Ẹjẹ̀ n jáde ní imú mi, ara mi si rẹ gidi.","Blood is coming out of my nose, and my body is very weak.",human_008,gemma-4-31b-it
query_1118,human,Yoruba,"Mo n rí bíi pé mo fẹ́ bọ́, ọkan mi n sun, ara mi o si le mọ, mo si ni iba.","I feel like I want to vomit, my throat is sore, my body is no longer strong, and I have a fever.",human_008,gemma-4-31b-it
query_1119,human,Yoruba,"Ẹjẹ̀ n jáde ní ẹnu mi, ojú mi n búdó, mo si n ṣíṣẹ́.","Blood is coming out of my mouth, my face is swelling, and I have diarrhea.",human_008,gemma-4-31b-it
query_1120,human,Yoruba,"Àyà mi n rọ mi, ara mi n rọ mi, iba si n bẹrẹ diẹ-diẹ.","My chest is aching, my body is aching, and a fever is starting slowly.",human_008,gemma-4-31b-it
query_1121,human,Hausa,"Kwanaki wasu zazzabi yake damuna, sannan jikina ya yi kasala sosai.","I've had a fever for a few days, and my body feels very weak.",human_008,gemma-4-31b-it
query_1122,human,Hausa,"Kaina yana ciwo, kirjina ma na jin zafi, sannan duk jikina yana ciwo.","My head hurts, my chest also feels painful, and my whole body is aching.",human_008,gemma-4-31b-it
query_1123,human,Hausa,"Makogwarona yana ciwo, sannan ina amaitshe kuma ina zawo.","My throat is sore, and I am vomiting and having diarrhea.",human_008,gemma-4-31b-it
query_1124,human,Hausa,"Zazzabin nan ya fara sannu-sannu, yanzu ina jin kamar zan amaitshe kuma jikina ya yi nauyi.","This fever started slowly, now I feel like I'm going to vomit and my body feels heavy.",human_008,gemma-4-31b-it
query_1125,human,Hausa,"Fuskata ta kumbura, sannan ina ganin jini yana fitowa daga hancina.","My face has swollen, and I see blood coming out of my nose.",human_008,gemma-4-31b-it
query_1126,human,Hausa,"Ina da zazzabi, kaina yana ciwo sosai, sannan tsokokin jikina suna ciwo.","I have a fever, a severe headache, and my muscles are aching.",human_008,gemma-4-31b-it
query_1127,human,Hausa,"Ina jin kasala sosai, sannan jini yana fitowa daga bakina.","I feel very weak, and blood is coming out of my mouth.",human_008,gemma-4-31b-it
query_1128,human,Hausa,"Makogwarona yana ciwo, ina zazzabi, sannan ina zawo sosai.","My throat hurts, I have a fever, and I have severe diarrhea.",human_008,gemma-4-31b-it
query_1129,human,Igbo,"Isi m na-asọ, ahụ m ekwesịghị ike, isi m na-egbukwa m nke ukwuu.","I have a fever, my body is weak, and my head is hurting me a lot.",human_008,gemma-4-31b-it
query_1130,human,Igbo,"Mkpu m na-egbu m, m na-emetụ ahụ, m na-ewepụkwa ihe m riri.","My throat hurts, I feel nauseous, and I'm vomiting.",human_008,gemma-4-31b-it
query_1131,human,Igbo,"Akpụkpọ ahụ m niile na-egbu m, obi na-egbukwa m, m anaghị enwe ike mee ihe ọ bụla.","All my muscles are aching, my chest hurts, and I don't have the strength to do anything.",human_008,gemma-4-31b-it
query_1132,human,Igbo,"Anwụ na-asọ m, m na-akpọ ọsọ, isi m na-agwakwa m.","I'm running a fever, I have diarrhea, and my head is throbbing.",human_008,gemma-4-31b-it
query_1133,human,Igbo,"Lee ihu m, ọ gbawala. Ọbara na-esikwa m n'imi pụta.","Look at my face, it is swollen. And blood is coming out of my nose.",human_008,gemma-4-31b-it
query_1134,human,Igbo,"Ahụ m malitere ịsọ nwayo nwayo, m na-enweghị ike, ihe na-agbakwa m n'elu.","My body started getting a fever slowly, I have no strength, and I feel nauseous.",human_008,gemma-4-31b-it
query_1135,human,Igbo,"Isi m na-asọ, mkpu m na-egbu m, obi na-egbukwa m.","I have a fever, my throat is sore, and my chest hurts.",human_008,gemma-4-31b-it
query_1136,human,Igbo,"M na-ewepụ ihe m riri, ọbara na-esikwa m n'ọnụ pụta, akpụkpọ ahụ m na-egbu m.","I am vomiting, blood is coming out of my mouth, and my muscles are aching.",human_008,gemma-4-31b-it
query_1137,human,Nigerian Pidgin,"My body just start to hot small small, and I dey feel very weak. My head sef dey pain me well well.","My body just started getting warm slowly, and I feel very weak. My head is also hurting me a lot.",human_008,gemma-4-31b-it
query_1138,human,Nigerian Pidgin,"I no fit eat anything, everything dey come back. My stomach just dey run and I dey feel say I wan vomit.","I can't eat anything, everything is coming back. I have diarrhea and I feel like I want to vomit.",human_008,gemma-4-31b-it
query_1139,human,Nigerian Pidgin,My throat dey scratch me and e pain me to swallow. My chest and muscle dey pain me too.,My throat is itchy and it hurts me to swallow. My chest and muscles are also hurting me.,human_008,gemma-4-31b-it
query_1140,human,Nigerian Pidgin,"Body fever don start, and I no get strength again. My head dey hammer and I just dey feel weak.","Fever has started, and I have no strength left. My head is throbbing and I just feel weak.",human_008,gemma-4-31b-it
query_1141,human,Nigerian Pidgin,"Look my face, e just swell up. Blood sef don start to comot from my nose and mouth.","Look at my face, it has just swollen up. Blood has also started coming out of my nose and mouth.",human_008,gemma-4-31b-it
query_1142,human,Nigerian Pidgin,"I don dey feel fever since few days now. My body just dey weak, and my head dey pain me.","I've been feeling a fever for a few days now. My body is just weak, and my head is hurting.",human_008,gemma-4-31b-it
